Berkeley College (NJ)	Berkeley College (NJ) is a proprietary institution that was founded in 1931. It has a total undergraduate enrollment of 2,682, its setting is suburban, and the campus size is 41 acres. It utilizes a semester-based academic calendar. Berkeley College (NJ)'s ranking in the 2021 edition of Best Colleges is Regional Colleges North, #41-#53. Its tuition and fees are $27,000.
Berkeley College (NY)	Berkeley College (NY) is a proprietary institution that was founded in 1931. It has a total undergraduate enrollment of 2,954, and the setting is Urban. It utilizes a semester-based academic calendar.  Its tuition and fees are $27,000.
Berklee College of Music	Berklee College of Music is a private institution that was founded in 1945. It has a total undergraduate enrollment of 6,439, and the setting is Urban. It utilizes a semester-based academic calendar.  Its tuition and fees are $47,230.
Berry College	Berry College is a private institution that was founded in 1902. It has a total undergraduate enrollment of 1,943, its setting is suburban, and the campus size is 27,000 acres. It utilizes a semester-based academic calendar. Berry College's ranking in the 2021 edition of Best Colleges is Regional Universities South, #4. Its tuition and fees are $37,946.
Bethany College (KS)	Bethany College (KS) is a private institution that was founded in 1881. It has a total undergraduate enrollment of 815, its setting is rural, and the campus size is 80 acres. It utilizes a 4-1-4-based academic calendar. Bethany College (KS)'s ranking in the 2021 edition of Best Colleges is Regional Colleges Midwest, #58-#76. Its tuition and fees are $30,580.
Bethany College (WV)	Bethany College (WV) is a private institution that was founded in 1840. It has a total undergraduate enrollment of 516, and the setting is Rural. It utilizes a semester-based academic calendar. Bethany College (WV)'s ranking in the 2021 edition of Best Colleges is National Liberal Arts Colleges, #171-#221. Its tuition and fees are $30,700.
Boise State University	Boise State University is a public institution that was founded in 1932. It has a total undergraduate enrollment of 22,939, its setting is city, and the campus size is 285 acres. It utilizes a semester-based academic calendar. Boise State University's ranking in the 2021 edition of Best Colleges is National Universities, #298-#389. Its in-state tuition and fees are $8,068; out-of-state tuition and fees are $24,988.
Boston Architectural College	Boston Architectural College is a private institution that was founded in 1889. It has a total undergraduate enrollment of 359, its setting is urban, and the campus size is 1 acres. It utilizes a semester-based academic calendar.  Its tuition and fees are $21,844.
Boston College	Boston College is a private institution that was founded in 1863. It has a total undergraduate enrollment of 9,370, its setting is suburban, and the campus size is 373 acres. It utilizes a semester-based academic calendar. Boston College's ranking in the 2021 edition of Best Colleges is National Universities, #35. Its tuition and fees are $60,202.
Boston University	Boston University is a private institution that was founded in 1839. It has a total undergraduate enrollment of 17,983, its setting is urban, and the campus size is 169 acres. It utilizes a semester-based academic calendar. Boston University's ranking in the 2021 edition of Best Colleges is National Universities, #42. Its tuition and fees are $58,072.
Bowdoin College	Bowdoin College is a private institution that was founded in 1794. It has a total undergraduate enrollment of 1,835, its setting is suburban, and the campus size is 207 acres. It utilizes a semester-based academic calendar. Bowdoin College's ranking in the 2021 edition of Best Colleges is National Liberal Arts Colleges, #6. Its tuition and fees are $56,350.
Boricua College	Boricua College is a private institution that was founded in 1973. It has a total undergraduate enrollment of 630, and the setting is Urban. It utilizes a semester-based academic calendar. Boricua College's ranking in the 2021 edition of Best Colleges is Regional Colleges North, #41-#53. Its tuition and fees are $11,025.
Bowie State University	Bowie State University is a public institution that was founded in 1865. It has a total undergraduate enrollment of 5,227, its setting is suburban, and the campus size is 339 acres. It utilizes a semester-based academic calendar. Bowie State University's ranking in the 2021 edition of Best Colleges is Regional Universities North, #136-#176. Its in-state tuition and fees are $8,444; out-of-state tuition and fees are $19,136.
Bowling Green State University	Bowling Green State University is a public institution that was founded in 1910. It has a total undergraduate enrollment of 15,103, its setting is rural, and the campus size is 1,338 acres. It utilizes a semester-based academic calendar. Bowling Green State University's ranking in the 2021 edition of Best Colleges is National Universities, #258. Its in-state tuition and fees are $11,318; out-of-state tuition and fees are $19,305.
Bradley University	Bradley University is a private institution that was founded in 1897. It has a total undergraduate enrollment of 4,636, its setting is city, and the campus size is 85 acres. It utilizes a semester-based academic calendar. Bradley University's ranking in the 2021 edition of Best Colleges is Regional Universities Midwest, #5. Its tuition and fees are $35,480.
